"","23R8925|009|CD11c","23R8925|010|CD11c","23R9663|015|CD11c","23R9663|016|CD11c","23R9663|004|CD11c","23R9663|005|CD11c","23R9663|006|CD11c","23R9663|007|CD11c","23R8925|013|CD11c","23R8925|014|CD11c","23R8925|017|CD11c","23R8925|018|CD11c","23R9663|009|CD11c","23R9663|002|CD11c","23R9663|013|CD11c","23R9663|001|CD11c"
"DKK1",26.0733635404988,28.4289706511365,31.8665883548315,31.1604917344786,29.3564031337112,29.3511672608389,29.6816593437565,31.1493829258875,31.2167646145886,31.1833908381856,29.9536529553405,26.9810194393172,31.0716439329945,32.5150746155441,25.3724634423409,38.7992470259754
"ACOT12",28.4977394949138,29.4210569224294,33.440624888502,30.0033751875765,29.9555929144524,31.489680846551,30.2920918907665,29.0946549218487,31.9866141262247,32.3799301442153,33.7551065245066,28.3096957009125,26.9408059807793,33.739828139817,19.1682626791379,28.5250554204588
"CD96",46.7009133910243,48.8011565448807,46.0316590251088,42.5623455290151,43.4404870850083,41.2242821421907,42.3389813675272,40.1629202846247,35.2379276593721,41.512912862133,56.5293056559827,50.7200272012662,39.2647709474896,35.1963500917996,38.3223161159136,42.3863501486843
"BAG1",32.7404519218991,29.3429752746953,33.260217271365,32.1685986057211,34.6556851894759,31.9016630220344,32.1744583349486,34.3418777321905,36.2335499413482,34.6884214968404,33.8713955819333,31.7644353631339,31.697008065013,38.1222085629486,29.2330104600711,38.2486546400032
"CD200",48.1551859403085,45.0506881969779,38.3487580279534,40.5805007654219,41.6359778295389,38.7427416165798,37.2195232853927,39.2583045650953,38.3068222120462,39.2623544526762,43.6636824012924,40.0978102928407,42.6232954602974,46.505830983901,43.7198409575569,33.5603882590546
"MUC4",30.8411601119126,31.2195779544389,31.9648986868779,29.7896651419561,31.8451682300687,34.6754779706135,33.0684229117063,36.6460471769161,29.8052104659921,35.0132552612828,28.4933902186982,30.1360482836295,33.6453591063706,45.8289090879339,29.0536532939923,33.9180233356808
"UBC",603.568924241903,586.482681054197,499.662285839351,539.244776556207,534.362555713536,545.309266356183,532.206057770015,491.449006880203,446.384284611076,367.879953339385,405.947472524096,404.168146760041,514.046673421138,373.497645681702,644.571321597401,375.060389422002
"PPP2R2C",19.4252064331281,20.9340508063159,21.9665120282377,21.3791297484502,22.874088193498,20.9350002843956,21.7272293722528,22.6895628221614,21.8724521372223,24.4761515578501,24.2030347076507,20.9753534944534,24.8596676283655,31.5867786987317,24.8563318452165,23.104041516625
"SOCS3",49.0620877780901,44.7047096475166,38.3573061259418,36.1604947000625,33.5748198631572,37.136955463751,37.0503456619486,37.3745243222875,90.3666228174136,79.2812275266065,47.6185007752117,42.3995330403981,38.5726467203386,42.1187968549226,37.4773731942885,40.7508104721477
"ITGAV",41.668218451472,39.1683819266405,41.2159097488366,40.186380669308,47.0972135516226,43.5099159171462,40.6172608502218,47.0905366109993,34.9453794173424,42.6818345873453,32.478845424639,38.1042389176826,36.0587840212155,46.5046469151147,39.4612568846268,38.5864529173391
"DNMT3A",46.4606893082642,48.1933344220048,45.9229995343125,36.8758372953023,38.2594500425376,41.5392637849904,41.2259808173152,40.8416188043537,37.7766734707223,40.6292420148414,53.2251704203351,51.3814411261065,34.7220562108826,36.5046488092086,38.0056884185003,41.2233853291303
"BRD3",36.8681967792225,36.312876414424,38.4059374454381,35.3607899809787,39.9906591360441,36.3715521985169,35.4963342448101,34.3138914405982,33.372331726199,36.9397157012152,44.8578934650783,44.9580037678986,36.1359197436649,43.3025870023288,40.0303566624601,39.647344247248
"CAPN2",55.5182952063399,51.437594949014,64.9203350329491,60.1245623206941,65.8905483873597,57.5818673008518,60.8145141395285,56.2948930158741,55.2814707273457,57.6180286352858,51.195154856133,45.3279137163801,57.7014432929139,47.0124552128131,60.2066146121846,49.6454111495305
"SIGLEC8",34.6656452379331,29.8395334644041,31.4915579063481,32.0319045543902,38.3414277127656,37.1184593919317,31.8034462511755,37.2645719736272,26.9526303965488,27.970949267165,24.7172847585877,24.1143438669575,29.7262008276886,38.1833178396645,21.6386936893286,43.9652119048976
"NPM1",62.8959171267831,61.5446948066024,59.3998546020497,53.3808889684301,65.0803204585246,61.5357367564388,60.9548104872392,63.9205240635432,50.4380534148289,40.7985887792316,88.5258269415576,80.6716919175071,54.4703485464066,53.9971396725168,77.1062593730291,63.8326920641808
"FEN1",35.4042418141913,35.3889998607295,36.6281579187029,35.7605381013631,37.8934225364707,37.0267234030633,40.6688083875505,39.4291826437945,33.8555006404236,35.5087814809138,32.761571571036,34.8469145603751,36.8323818482043,39.4086265907494,39.7989518083209,39.5582707954574
"CSF3R",33.4995597977498,38.3492218231362,44.9208899792933,46.1265085179433,52.2784582291942,44.0802729648376,45.9232740276973,49.547158816843,47.7699495657249,56.8863157725241,38.8254853763469,38.9612421364087,53.9353999463644,53.9449368041281,49.6560431975624,50.7881598417397
"TTC30A",26.5690738879899,29.9583790050335,28.6433473844964,29.3304358122685,33.1148850754969,28.1859612828386,29.3552307291852,31.6801713387818,26.9880951612425,31.0239716636887,31.1045462754234,31.6830300910259,29.9781538251355,43.9671956326466,28.1611504506007,35.2701588039854
"CLEC14A",29.4645616796429,28.9024627809655,28.553081609076,28.6199166172262,30.5811140978987,29.6351580418303,28.692614652813,32.4059830475831,29.5871185585612,27.257855003099,28.6356786639168,24.8693713639368,34.1754165068678,35.5218996051446,27.1386501556329,36.5987366587807
"IL1R1",41.5253345683023,44.4707234796136,48.5704925506815,43.993203037662,47.2053583817482,48.0986761042743,46.368507083936,48.2226216773111,58.7326479436231,48.1411765123409,38.0922401415456,50.809081589062,39.2905064038983,61.1301946257837,46.8067123402367,48.7150813865542
"HAMP",33.1392656962087,32.878600628155,30.512237994944,33.4340184869007,28.6070990090197,31.8256423343794,31.9706383759184,33.5862425495183,32.3101098791359,33.859588653603,33.9706636201063,32.1915836093856,35.4510619146998,40.2320362938282,34.2294441932397,37.4670899704105
"CCL19",855.50695855273,655.578386209829,392.220166022767,272.37427738144,152.926680931649,224.514662951948,256.845408561198,193.134077816629,281.965463014211,373.234213909862,244.72326387141,235.817833804666,350.507230964455,147.492239507029,529.265061960144,98.4390798852554
"SMARCB1",54.1659171573982,54.3899177427957,52.6170955238283,56.380506491703,57.6026034896247,56.5368166574183,56.3539742234217,56.77145218508,51.6797411889698,50.6903448600867,47.6551282672123,53.5869372218242,51.334770268534,55.9580145355033,50.0934397530025,49.3948614072222
"CCR5",35.8006307844704,45.3407252582885,47.6522938510252,47.681153672241,50.2584499525985,44.5401524345924,43.5622598482149,44.7471309730822,67.4494348673229,51.7786236855106,39.9054477964281,37.3357525061591,56.2385224004527,56.84296018165,48.5525283142461,48.1098839795137
"ZBTB32",23.3743683876222,25.9181572427579,26.0482957737537,27.0936398469787,28.1558768742725,27.502853264049,26.5043593442043,27.5533337029803,22.0962125464629,28.2830323315378,26.954379557012,23.5121809455583,26.0519569830925,29.7801813863138,19.0823028792399,31.8498068581582
"BCOR",50.6785730271298,49.0432908737659,45.6604091889289,44.4102801429116,48.1057942571259,44.2363277635808,45.4837312248016,44.1290242804208,42.6965932388762,45.2350404469703,46.6458401174154,39.8653932662112,47.416238539218,48.5407750006627,46.8167201907005,51.2562672742833
"DDB2",38.9300436843847,42.4406866929649,37.2719937079493,38.2554542253236,31.6799550941623,34.6073318434324,37.5200029819651,35.0502388055017,33.0112162992788,41.1888463686522,44.4310117805866,48.6342051319046,38.1055303127861,32.5188990186863,33.7011412970496,44.8896589196465
"HSD11B1",25.0107010038748,27.012336659944,27.9148357087124,31.7108350580127,31.2869159524002,29.1869285510828,28.2716697793541,34.0317798080688,30.2197407699443,30.3905602311198,30.1487069358193,28.1759236621419,39.5364129268047,39.7252024328315,19.687072546163,31.7770862139048
"MLF1",27.4164326768912,28.5970956705915,34.7358981029413,30.8846573741284,31.0902649186264,32.998841762878,30.5862813141478,32.3569164906961,36.6746732919363,31.9493681923063,26.6644801068783,27.624145913392,36.2396940429102,40.725130202594,30.9643016249366,39.8713548034179
"CTAGE1",22.6947142717225,24.5121912551537,24.214354426449,26.0394231323837,25.8370483647373,25.785019227765,23.6953150632366,25.717103870123,25.0084572467219,28.0001914337609,22.894674667416,23.9360126817176,27.6955357014863,28.7776084317253,21.0239658465697,32.5028537063992
"CD79B",30.0275642888851,32.7287979634767,31.653402809873,29.0028581456935,31.3213088391098,30.9876865110599,30.7738930857161,33.4892851920698,35.3154371635431,38.537333671031,61.9409042161307,72.2646136360754,32.956718792474,35.4244252629135,22.8818919028472,33.1078922089855
"RELA",74.2732897476208,70.7050142538873,61.4718058982101,61.8543560281102,62.7859232546835,64.5945057692077,65.5162485204586,63.0810609297109,59.7635181096087,67.9536759889416,75.8576393408,64.6338935743608,72.5119544568077,62.5818567597869,82.1964731065885,65.2215815481948
"MCM7",52.7627680117393,51.204501832941,62.9720424249145,53.2775453001148,59.2041080824507,59.6691927987735,61.7911652749005,56.3272662136426,37.831874277796,48.1137143287396,47.0470440976646,47.2519541760159,49.122143538267,49.0538114547708,45.6725222738649,51.4274080298103
"PTGDR2",26.0178700692833,26.605458212629,30.1671329719089,29.606203956181,35.5846226473037,30.4480638288497,31.3147825097979,31.9329418598455,32.9630061769877,30.4822580198408,27.499353151089,28.0400810152615,33.1551269755675,33.2320139616303,28.1715921110354,39.1263442244214
"SPRY4",30.0054399580291,32.3351662139543,34.1928899710588,32.4420996042156,34.6562321369398,30.8287718410712,32.4888064038786,34.7321177301573,41.4317916253037,34.075955073053,26.336635633164,29.2408713031716,34.174312907491,39.5912223051874,25.047067762106,32.5028537063992
"MICA",32.6516232749221,38.456266467756,32.995761325118,31.597220699047,31.3573256646089,34.9560548149501,32.3858124139959,31.3904602604457,33.299918798802,32.2432928299353,38.0255808220049,25.8425141179865,27.7704356684368,39.9855247959789,28.5262317736314,36.6643620614581
"FCER2",28.8062530110578,29.965804044115,27.9885584688942,28.2427215155957,30.2526070011566,27.9660217694508,28.5335762620287,29.6908787001804,32.7067859323196,30.2194228498414,47.6830457604561,61.3488298681404,29.3766469377038,27.3856479638581,26.0579242015484,35.16447656239
"VEGFD",29.557322013147,31.8174590784925,30.5483482202257,30.1249595217333,32.5853455165268,31.1033129868533,30.1961182652755,32.3256311244174,32.0965145240234,33.2715557477736,24.3258990678351,24.4215469592928,34.488354316716,41.9604618861993,18.8862535389371,35.3419257966317
"FLT1",25.6699726878521,27.8357647676655,29.1470189921246,30.4182107945926,29.1516093193314,28.4679817641972,29.2388147157041,30.9035637825286,32.9293016011821,33.8531999356727,27.1867792961263,22.9530537814015,33.1521891891938,32.9522185876962,26.1376135313999,28.9746005816667
"ITGAE",27.5081365510772,25.3721689352462,28.4473423091188,29.6766628169601,27.3493485838826,29.7765292480096,27.4335297188677,27.7738926626436,24.5395415192484,30.8525048834733,27.7564011522338,29.7892946318176,27.5126181963623,36.8439082914048,21.559428944047,31.0867433405661
"CREB3L3",23.5188476129137,20.5316827927528,25.1339517184156,23.6644383254353,22.2420929613625,22.9984108245203,23.0548414534234,23.5424700234379,28.510497743337,26.5408929020221,26.4245729349757,21.7291427714058,24.5182525257224,22.2875687785824,24.9460682300821,26.8568706905365
"NLRC5",96.7370151157638,93.0241763801984,74.5426774090978,82.9944400912749,68.1875417884091,73.6866615242071,70.1535053905074,61.829141645033,63.3638371352998,67.5722656729207,88.9079922350985,84.2164297835734,78.0209393240034,54.0046969669882,64.9555842052077,59.1212289783928
"FGF3",28.1716664016556,26.8734812992008,23.1413474337151,26.0630774331682,28.3723079397812,26.3789821776495,28.8485805550141,29.9558041042068,30.1713617620814,27.2551623373344,23.3560778188632,20.619057881706,28.2522614169829,29.9587122587085,21.8912684109193,36.4989751947343
"CMTM6",64.1096644247319,65.1726447958277,64.7126019830124,67.1961822672206,75.2428201397377,69.5683421602783,69.3933737350306,66.9167296508681,70.6592825252143,86.1927634221192,63.6659484936852,69.6294282425873,92.6744224681759,63.8029969614933,84.6487600590019,50.8286041198378
"COL1A1",53.9157893586473,62.092575130115,61.5831422656911,48.863522613629,59.8470740114747,62.9183624640552,55.3759027732513,58.9881081361544,53.5427148841532,54.8555111122833,42.9158651024946,44.2086910697186,53.6713514709686,63.0697748838094,66.9550626867739,62.3874062866225
"HLA-DPA1",135.301887340608,153.042091741291,185.284747564128,238.304387822397,243.178358496075,217.153653378605,181.741267976757,184.838814180955,214.09962892358,216.588574125271,120.432714351141,148.692755808405,208.208000828157,182.354303672656,226.352578283604,180.679759257973
"REN",30.0365090519525,27.6859257680795,27.8868400181427,28.8929205417924,29.9650817792226,29.6897412918947,27.9829090862534,31.3652477567191,29.9729454297033,34.9396741245519,34.8157276559653,26.1239415579862,28.993530700386,34.4589524634696,24.6565922983793,38.0732746180154
"CR1",30.8767736864661,31.3741207844048,35.7546976271875,40.7201917529224,49.3450402694722,43.925019315774,50.0454497565982,54.0964116157896,68.9097605945712,58.784659938213,47.8990877957767,57.533477333387,42.838543184876,47.8959713208568,46.2102284330821,50.965410311689
"TNFRSF10D",36.9975983098724,27.0088229007392,37.9945015923021,29.7445749475829,44.2814551573466,30.4439960795013,35.0315002800225,31.7105724846484,38.33292059527,31.8428009984246,26.7247779446212,29.993321353945,30.4565389721843,25.4104186694196,16.0638040360477,50.6906672274377
"GPT",26.5169101515367,28.4578241000527,27.7492908673712,30.8594714234552,30.7517143184466,31.3949611646433,27.8403948671259,32.3233285111682,30.4509726041352,40.2203243474456,36.0745301161308,38.4006236093724,31.3529746936457,37.4620571790905,28.8904201892925,32.9955457828537
"NOS1",35.2753370779803,35.4307322878857,38.5747846258524,37.7463818800038,36.457890493955,38.4035027732408,39.8314415685141,38.4939454724571,32.7473463247791,34.1081966762285,32.2726733625534,30.1163119119513,37.4350653156647,41.195337420442,38.8806912219187,44.8610849570062
"NTHL1",26.6798851324098,27.960354790215,35.3365139871679,37.5841922639811,30.7020849956987,31.9117053246503,33.3267620662833,35.0750342377153,27.9519108496523,24.8383857140565,31.2549459558703,28.8735081108466,35.6868382610154,37.3962928276561,31.0188645463783,37.5486423906946
"CD164",84.3699044355647,90.7071251009918,85.1093849394618,92.2355511390731,93.0863333641667,84.1738830375154,94.9629490947813,95.0271839857323,92.702131663818,87.693985495355,95.2499602685882,76.8332903779302,75.9647649378678,79.3858433284596,79.8839771340026,82.0986413603844
"IRF5",28.3648253709022,37.6352450256202,32.1080295146215,33.4626468160308,40.2558683248606,28.9325920188168,35.7321302856229,39.2012588983448,32.2803541854905,20.8968381552162,21.7138820800047,22.7535541305789,37.4849710426884,55.5852908393555,44.9786513009336,31.9163460320904
"SLC39A6",43.8713083116193,48.3318019512403,48.2388231188363,49.4427771063993,49.1669004811541,50.7995996689021,46.5084251957536,51.0772670192296,38.6776824476525,48.9309102675918,49.4105789423844,45.2155984120876,52.8194749972455,56.2887828543494,45.3257725467442,45.0579362696816
"CACNA2D3",29.5870108079093,29.6351185045118,30.4050630444323,30.0181441740397,32.6423923564593,28.5850613658248,27.9634832882439,29.9594958646792,29.5961504613681,31.7865683321914,27.1285586611569,29.1259489154403,29.0961936034989,35.4197020060438,27.7999905369055,25.5630938358114
"FGF13",25.4237964998787,25.4684985163832,28.2178020311715,28.3287515312363,26.1393339523389,26.8106622576062,25.6400244612156,24.983705052979,25.6879050657002,26.471071373558,21.2416875846232,25.7162623866789,28.3771793865255,34.2916680916306,13.5693250778164,33.2668809989617
"SREBF1",63.9669654590913,60.5050165162815,58.3010426041107,61.2054985266917,62.2599835040511,58.3174784948075,59.1202997681002,60.8448016614561,59.2322529313857,64.4377512822992,52.8731464002256,66.636910249,53.0915401217717,61.9087864367393,53.9382107413867,54.4658392042051
"OTOA",31.6145729034033,28.5432082321736,34.2601204775571,33.6465225458517,34.256392629402,33.3394655898932,31.1884600391661,33.3058428601108,31.7957239050835,30.5670847347083,34.3782760861801,30.7148896055486,31.2585120696492,39.0054236697052,20.7358574059933,35.9134628765531
"NOD1",31.355262899996,32.8827559619374,31.5618058960488,31.9599396385227,33.6968429476722,30.5665492764202,32.4087434070002,34.328642564144,32.74403211611,37.0152850137604,29.5859139126073,33.3901486302636,33.5965308449873,36.0317395415154,27.8513771918625,30.0949904493793
"TLR3",25.9014042111014,28.770401927399,30.6388782508514,27.3019862878429,27.5588856478358,28.3741143779739,29.9364141923003,29.7506589536511,23.7346106556104,29.6688012163372,28.347090125386,25.8860701784031,27.1142254778794,31.9771109182324,31.6417577923387,34.651986529526
"PPP2R1A",70.6886619999953,60.0567728218169,56.5877077513223,61.5940484928908,63.251485470353,63.1918833347826,63.4369508993777,58.7837037023453,56.4576422073647,57.5451560342699,52.446497783254,49.2215132419961,56.1485801567557,47.6232465279207,65.6768078756578,52.9737919057184
"GPSM3",98.3534415768341,93.9114199598558,79.6165432472247,71.4121466732441,68.0527963352511,74.307168166751,74.7066070875526,68.9233680716622,73.9343963527203,81.6041558074383,104.67973866907,106.017918751345,67.3825277185756,65.3367398756439,80.8785422669573,61.378178021498
"LY6E",106.559877784146,83.8495502047423,97.8904133889969,184.704750675007,109.492587462303,100.982402721884,101.105004441299,92.5551534212629,132.005617214345,68.9545883485533,68.6406294902819,67.0988239424192,96.2781126880225,79.2389726406055,109.705878169419,87.3055229437058
"TNFSF10",50.3491385838114,56.1264024170674,55.6700642638097,85.8870803664218,60.7846170574939,56.2459173527618,58.3627085032727,57.2859160087794,107.238735770062,80.6622882562359,51.6318677181567,59.7809959186272,104.527380174187,53.89038273157,82.3744667879827,56.2477910701795
"CD38",40.5719780464705,37.8095236723527,36.7735104775381,53.4265947163085,40.0694595491319,41.6701087699369,37.7660435150568,45.5382561774849,41.9093814220505,45.3681429094106,46.3777428142794,39.5099327966,54.6470907399251,39.7518545825315,43.4336274994431,48.580500102907
"MYBL2",29.3696458442917,29.5556024685665,37.5132657642902,30.7123441584564,38.0874296186448,35.8369273190862,35.3510640912928,34.8170475686744,24.6941269585263,32.2289091652555,24.8439358149762,24.0789632058066,33.334814839386,32.9902857344488,26.7906035598375,26.1239245542002
"MBNL3",34.5257428099428,35.4546442094591,35.5734799660149,36.335454301051,38.1809712176599,35.8187134524891,36.064033369221,39.2879094388749,37.3870344840627,27.6528191947445,34.9688063671061,40.2667852508694,35.1206856912253,39.0444657986454,28.6555075395391,34.7643164929468
"FANCL",38.5759149191034,39.0039797400891,37.9940937252498,44.9885242898581,43.8936335744938,42.4002831514155,43.3965357849786,42.7551114813293,37.6306294852977,48.8075238362954,43.2381551806593,36.9605706649698,35.8388798074151,34.5189910209662,36.9769823142154,43.1326244488135
"LIG4",27.6673442044665,27.647081304483,30.1608342261288,30.1791028984871,26.4939121187717,30.887771581093,29.0626982422396,32.7049589697572,30.1903208749548,32.5752591830704,27.5450333915997,27.0668638697454,32.0085919872555,38.2535889008877,28.4478370434162,31.0549891742682
"SMARCA4",56.5896291493818,58.4807916806031,55.7499786556076,51.031375831059,51.4133063022659,51.6591190277348,56.9032458316121,52.7226881617215,51.3288578972547,51.519356845495,43.9645508781182,46.4168929090113,48.0668740310549,48.5854055090289,60.7381864184909,55.8792962842066
"SYT17",29.2718306651729,30.5195494539749,28.9340425402065,30.3565021757978,32.7554373232856,29.4564835318817,31.1069070366767,30.9077559703099,28.3784522159416,31.4091389186819,32.087185939201,28.6261198555488,35.7472103097985,38.577043568192,28.275166935705,37.3172879019191
"MX1",51.7167892314775,45.5783367390516,46.2550115388605,87.783811357424,62.7963407935178,48.4762077630104,52.1062130061492,48.1257897998622,184.964375344966,59.345121836669,52.1558813826207,41.4441695977133,68.5766149614295,41.0852316091358,73.0055229967767,37.9168367808918
"CCL21",3086.85521657584,2408.59432847667,2217.30296723605,623.947656763929,1227.32433924665,1876.3868946911,1695.37317834062,1406.52501994097,245.897667996839,576.770740235474,516.081301848015,489.364278135973,274.660768328559,1034.37594889174,700.224147758533,592.916089597765
"MR1",34.6674634413662,35.1977252073168,31.8613168782936,32.7920998980118,37.5241572426915,32.6786541123299,33.4045687068806,35.4773430241402,36.2983362393985,35.4054079627466,36.139018862357,37.5365305615542,35.7037174157489,40.7860354551908,30.744957373768,40.0283438816183
"HMGB1",50.621004872571,49.6729033366841,44.2663799167665,41.559490476633,46.3695453585183,42.8912259021646,46.294074519373,43.3794010372204,51.3590158839322,49.0258324440027,50.0974472692375,52.0773243098369,44.1687834405769,52.8773903656227,39.3433358643715,62.5329836094425
"ACVR2A",39.0972352588956,37.3026449529492,32.9435854814527,33.5568642501591,36.4365146211553,32.7014500336353,34.8338396759882,33.2926840449014,29.0795416123256,37.915430227252,32.8948562922568,30.2976916365294,39.5973252538624,34.9681535361464,33.3912478983298,47.8732054786487
"C8A",21.2649237851952,21.6094292609134,22.5459625047198,25.9344035056785,23.5976849408598,24.0436231199161,24.4151374509255,24.6646966671486,22.6572857221689,23.1118591539462,21.2737748723155,24.3150766471901,25.422764799876,26.0784902610543,16.6121095205096,26.8708440959617
"TYK2",79.7750901324958,79.2774095497267,74.8685424318862,74.6291945161072,74.8231098135863,79.9917842642106,75.1551511651898,67.8932041005018,66.1413881557857,73.7462568253387,71.5292311511647,78.7361105737146,72.2922010089909,65.7323548875284,60.7592980629442,72.9123722521184
"TMEM140",29.6332822297116,34.5640157882679,32.9214058914803,34.1556762242286,28.3022991482922,33.1958401339553,32.958312044536,33.1574967167276,32.529926822496,30.2704652089524,34.0421931466979,38.5786796332602,36.9808035352757,45.3697031966639,28.275166935705,35.3591321951452
"CD46",69.2161685045146,67.4141825773,68.2793854232499,66.5956728302223,61.5942557492896,62.7833502926356,61.5598258984879,60.9697701351031,58.2903311315809,51.1285230976144,38.3805402794235,56.1171317827234,53.1668354703594,62.3235521953464,58.8908783553007,68.9812607935801
"TLR2",42.1047969686921,43.5965837393838,44.3960235769888,49.8697936654906,56.6779433819508,46.0445365727798,48.175701196552,49.8639366966267,53.7137455649424,48.2739000361029,41.4618380832335,38.5661161841698,56.4081932679567,48.9939652275605,50.2013001545013,55.0584730404417
"TLR10",28.3331000922751,28.0388264978396,33.7936764437254,37.0865487428769,36.5240240095016,35.4566232334414,33.2905846783101,32.8644625542296,33.6217593188819,42.2613148592412,36.5427466929064,39.0573105915538,36.5589446808915,46.2144739089014,41.3560522453493,46.9697578752239
"FGFR2",29.3758148555329,28.5563455788979,27.1782687899514,28.2873831314008,30.780949191986,31.3575219459955,27.6829322983196,30.5279672289871,31.0336014606058,32.4791652982497,22.1000446549273,24.1762845354228,30.4342253596127,36.9338019336895,30.9672798207813,34.6895272575848
"TMEM163",38.1650748072791,40.7691215672402,37.4210773121494,37.7424923284664,36.4932827869085,36.1321820605969,37.0773611307285,38.3297486178436,33.2975489007342,38.7616368970667,39.092301120677,39.3441060793387,35.4545177529668,39.2164745123519,33.0498040537636,44.7731683832093
"MSRB2",34.0730878819627,35.6742527023609,32.8970836967186,38.1826646102988,39.4874192040708,36.5629101064222,36.2787406355671,36.6651287222736,34.7300204292956,33.8635711976621,31.0394734326748,30.171419329716,35.3365340245124,35.2544629387389,44.7231326817572,41.6869945195672
"OAS1",33.7009234625719,34.5767301355372,39.4180011047989,53.8514839250465,43.3448489397392,35.4951632798278,37.4362132420797,37.8192890364173,51.3358163941408,36.5318483504797,32.8452140887287,35.7726151894379,43.8950986361627,31.8260998459512,37.8283012754881,34.6712162786194
"TBXAS1",34.1977163121839,38.66560009129,44.7301060801405,43.0061313778583,49.4997792336884,47.185542094599,47.1380812772966,49.0654863394447,49.0050139662816,49.0523635122649,41.9928609135973,39.4640549399823,45.1833256167598,51.8215495474838,48.6997560644501,47.7317061763627
"ATF2",49.8592838619222,50.1145096705867,51.2428671441876,52.602759808825,49.4078503155631,51.5301041044944,48.8201820375887,49.3420236202367,43.7876626116912,55.3276079779532,43.2890272598277,53.9347235316167,50.6988872534043,46.0132857229307,44.7787781726797,41.4395708916637
"ATG12",29.9504415075881,30.5432856392967,30.5297305519987,33.1738111804176,31.3738097196536,30.2771477358311,30.5740166422062,31.7046237653342,29.8968924308762,31.8303040107695,29.3088013379765,30.010545802588,32.3363900817755,39.1223367026541,32.2155405917516,31.819293068038
"SOS1",41.8096352448824,44.5516908040595,33.883592306563,38.0952890141055,35.5340042024143,37.0727003896425,38.4235636697015,36.3099772899902,32.6045781295641,43.4710093113073,49.1601601225219,47.0651817111931,37.2820156060257,35.4667041506647,38.6301654510583,33.7483298641589
"MMP3",31.4402122737536,32.3302020645182,29.4926788004445,34.6036398768883,32.3577214248735,33.4809289416985,31.9145422681893,36.3093764944204,33.5017339799998,31.6347829888961,32.2262117420515,30.0305786507474,32.3504711897833,30.8025577009123,24.0599556958494,40.1040191474678
"STMN1",42.7391792188073,42.6555521308561,47.0747880253111,45.4517810494838,53.1582901694348,51.2807312262939,57.3229572658855,51.8617672404845,44.3627457474498,34.9157916603939,45.9425909566516,37.603159848566,36.4264462758376,42.9052100672177,33.5157042263371,50.4963625401277
"EIF4EBP1",38.2150176378386,37.6194069943761,37.5305834665684,38.952862971606,42.2117868437266,43.1324692095367,43.9971078758876,39.3811378229003,49.7039368855381,48.3554596407313,36.5755239117881,45.7035646668114,38.9430625606428,39.7942035685017,42.6530749297146,46.9348016698761
"DLL3",21.9713172609351,22.7434843420654,25.4741165972423,26.6084311347447,25.9375846653157,26.3369762873616,23.8548499797404,26.6963650775505,27.400041191824,33.8398799157659,34.2667807816266,29.7760284076135,29.6842101945412,32.7981640673933,30.3683889657271,28.2953776028374
"CCL7",19.8976616490858,22.986300907965,23.0362913885747,23.868893885681,23.2883806638757,24.3814305817769,25.908809594918,26.6931270792077,24.6640556157296,25.4096898262768,24.8070670447789,26.5549002833027,33.9210030776902,27.9313206969166,28.9016199770086,23.7170727743431
"BRCA1",20.5416229245346,28.2526885759785,27.9497435690992,27.2969616991041,28.5064288222922,26.5545478111863,26.2481867234528,26.1938278139582,24.1793440391759,29.8632326631405,26.6198904256714,27.2613742592481,31.9890426162634,30.3033903368774,24.028218063039,32.4865860036993
"SELE",29.5431879551723,27.6195724837082,26.4660575964129,29.457022147048,27.8130187365648,27.5127963956898,28.6451750363865,30.5727783899286,28.690958344592,29.9002380216504,27.9164569117946,26.071594070158,29.5805150146442,31.208503986787,30.2262086126629,36.6508341508676
"MDM2",54.723554093975,55.9791898368581,46.008387695179,47.8856688706324,46.8562490815261,44.2483068604288,47.0128057007297,50.5870738338114,53.4319870716315,48.9293446184676,49.3318865942813,48.2032530872446,56.3221921309398,37.8221892085761,57.6861947591034,38.5507058956574
"TNFSF8",35.6346532961066,34.4212756886927,33.5566220915111,36.1760598127117,34.4186057768914,36.5700039871651,32.6269083326453,35.4467755570937,36.0217857787145,34.3385964906243,38.4657649413034,31.6340603726757,36.5083788653232,34.3443692781664,26.2780777771578,40.051010240982
"PLCE1",27.1321569605995,25.715117587339,27.0789341503254,27.988928026626,29.1706137897601,29.1693742274703,29.0875553904059,29.2505142893938,27.8578079049582,29.9636788510256,27.0069010277516,27.5161977717612,26.6634267761806,38.7795019590176,24.1017002245557,31.8471861219376
"AQP9",35.2817385997321,33.6713223010916,34.9273020303356,34.8475092402638,38.8751117899099,34.2111304095727,33.5963743464059,39.3857544143515,37.8136459143529,42.1452591992185,30.7910863670598,32.78523187441,45.9415266449522,35.030722764057,35.0453459720086,36.0787115566964
"ME2",50.1902551852977,42.4088456182715,52.7572755978461,50.4902996204867,51.344257578442,48.8318803879191,52.4108418132026,49.6646983982111,49.1024192358747,50.8067444999064,45.5394193296437,43.9216484304235,50.4862368177911,50.5854422158618,49.2019216179021,47.0216591428026
"RYBP",36.0671577014942,35.7785572819937,37.8105150551098,34.9349222512177,37.3068170912023,35.0307468963019,35.6957670824918,36.8970693105523,41.4184649239441,40.2668937401045,36.2051633380992,48.8951942336111,37.9049397085208,40.0611478637065,30.2703668851864,33.268465362497
